ID;PLZ;Region;Strassenname;Anzahl_Mitarbeiter;Verkaufsflaeche;Jahresumsatz;longitude;latitude
1122;34127;Kassel-Rothenditmold;Wolfhager Str. 201;2244;10098.0;1122.0;9.4690568;51.3241651
1123;37581;Bad Gandersheim;Holzmindener Str. 2;38182;114546.0;19091.0;10.015510899999999;51.8703679
1124;34127;Kassel;Quellhofstr. 22;49456;173096.0;24728.0;9.501;51.33282
1125;34125;Kassel-Fasanenhof;Ihringshäuser Str. 151;94500;283500.0;31500.0;9.5161861;51.340278000000005
1126;34121;Kassel-Wehlheiden;Kohlenstr. 75;60804;141876.0;20268.0;9.458530900000001;51.3086636
1127;37127;Dransfeld;Wolfshof 2;9016;45080.0;4508.0;9.7646604;51.5031925
1128;34117;Kassel-Mitte;Obere Königsstr. 39;54144;144384.0;18048.0;9.494648399999999;51.3145908
1129;34346;Hannoversch Münden;Hedemündener Str. 19;74514;198704.0;24838.0;9.669728;51.4183605
1130;34125;Kassel-Wesertor;Ostring 62A;33900;118650.0;16950.0;9.5167659;51.3238674
1131;31275;Lehrte;Burgdorfer Str. 72-80;22620;113100.0;11310.0;9.9754615;52.382929
1132;34134;Kassel;Brückenhofstr. 77;23772;47544.0;7924.0;9.4420161;51.28258659999999
1133;34132;Kassel-Oberzwehren;Brückenhofstr. 77;52118;208472.0;26059.0;9.4420161;51.28258659999999
1134;34125;Kassel-Unterneustadt;Hafenstr. 5;10206;30618.0;3402.0;9.510304199999998;51.314501299999996
1135;34134;Kassel-Niederzwehren;Frankfurter Str. 215-217;27240;108960.0;13620.0;9.474584599999998;51.2910402
1136;34266;Niestetal-Sandershausen;Egon-Höhmann-Str. 2;15904;63616.0;7952.0;9.5434266;51.3160649
1137;37176;Nörten-Hardenberg;Göttinger Str. 34;61398;306990.0;30699.0;9.936446400000001;51.624598299999995
1138;31249;Hohenhameln;Marktstr. 28-30;29588;118352.0;14794.0;10.066100800000001;52.25993
1139;34123;Kassel-Bettenhausen;Ochshäuser Str. 6;6834;15946.0;2278.0;9.5301045;51.3014113
1140;37154;Northeim;Nordhäuser Weg 11;41040;136800.0;13680.0;10.0068914;51.7083213
1141;37081;Göttingen;Industriestr. 4a;66178;198534.0;33089.0;9.8953056;51.539750399999996
1142;37079;Göttingen-Grone;Industriestr. 4A;43396;130188.0;21698.0;9.8953056;51.539750399999996
1143;31167;Bockenem;Schlangenweg 48;37719;62865.0;12573.0;10.129185000000001;52.0029574
1144;34295;Edermünde-Holzhausen;Lange Heideteile 11;85800;257400.0;28600.0;9.4295015;51.224395200000004
1145;34537;Bad Wildungen;Itzelstr. 34;38930;155720.0;19465.0;9.132902;51.119638099999996
1146;31303;Burgdorf;Ostlandring 2;61884;278478.0;30942.0;10.0243892;52.445141099999994
1147;35066;Frankenberg;Röddenauer Str. 18;86025;143375.0;28675.0;8.7835031;51.057566200000004
1148;37075;Göttingen-Nordstadt;Annastr. 36;2296;5740.0;1148.0;9.9339877;51.5470781
1149;37124;Rosdorf;Rischenweg 6;6894;24129.0;3447.0;9.908454;51.508605700000004
1150;35108;Allendorf/ Eder-Battenfeld;Ringstr. 3;89700;269100.0;29900.0;8.6652833;51.0212537
1151;38723;Seesen;Braunschweiger Str. 45;20718;93231.0;10359.0;10.182312199999998;51.8982807
1152;34560;Fritzlar;Waberner Str. 8;72576;145152.0;24192.0;9.282835600000002;51.1257095
1153;31241;Ilsede-Groß Ilsede;Zum Wasserturm;50732;202928.0;25366.0;10.219136;52.2613555
1154;37213;Witzenhausen;Laubenweg 5;10386;20772.0;3462.0;9.853968000000002;51.3462646
1155;31226;Peine-Kernstadt Süd;Braunschweiger Str. 120;72765;121275.0;24255.0;10.2486186;52.3077017
1156;38228;Salzgitter-Lebenstedt;Kurt-Schumacher-Ring 102;11560;34680.0;5780.0;10.295524;52.14441129999999
1157;31228;Peine-Stederdorf;Daimlerstr. 2;55536;148096.0;18512.0;10.241334;52.3389373
1158;34582;Borken;Am Bahnhof 3-5;11580;28950.0;5790.0;6.866084000000002;51.8482354
1159;31311;Uetze;Schapers Kamp 3;67222;268888.0;33611.0;10.1893934;52.464917299999996
1160;38268;Lengede;Am Kreisel 1C;67280;336400.0;33640.0;10.3015114;52.20849579999999
1161;37520;Osterode;Seesener Str. 25B;87075;290250.0;29025.0;10.242216;51.72781370000001
1162;34212;Melsungen;Hilgershäuser Weg 5;62748;250992.0;31374.0;9.534452499999999;51.128733200000006
1163;31234;Edemissen;Peiner Str. 30D;80247;213992.0;26749.0;10.259296699999998;52.386361799999996
1164;37235;Hessisch Lichtenau;Am Lohwasser 6-8;20952;62856.0;6984.0;9.71254;51.20722
1165;38226;Salzgitter-Lebenstedt;Ludwig-Erhard-Str. 28;39610;138635.0;19805.0;10.3368221;52.1670824
1166;37434;Gieboldehausen;Stockenbreite 1;52470;122430.0;17490.0;10.2033141;51.6026086
1167;38259;Salzgitter-Bad;An der Erzbahn 4;35010;93360.0;11670.0;10.3737756;52.0509153
1168;35216;Biedenkopf;Hospitalstr. 76;49056;220752.0;24528.0;8.5363039;50.9054481
1169;38678;Clausthal-Zellerfeld;Bauhofstr. 21-25;105210;210420.0;35070.0;10.3404996;51.81213220000001
1170;38159;Vechelde;Bodelschwinghstr. 5;37440;131040.0;18720.0;10.3656244;52.26405760000001
1171;34576;Homberg/ Efze;Hersfelder Str. 26;98364;196728.0;32788.0;9.417925;51.0300763
1172;35236;Breidenbach;Hauptstr. 79-81;9376;28128.0;4688.0;13.3365;52.47302
1173;34286;Spangenberg;Melsunger Str. 28;45747;152490.0;15249.0;9.6529911;51.115602200000005
1174;38644;Goslar-Baßgeige;Bornhardtstr. 15;14088;32872.0;4696.0;10.42266;51.92283
1175;37412;Herzberg/ Harz;Bennekuhlenweg 1;77550;258500.0;25850.0;10.337087599999998;51.6520733
1176;37115;Duderstadt;Max-Näder-Str. 6;70560;282240.0;35280.0;10.2402689;51.515560799999996
1177;37242;Bad Sooden-Allendorf;Werrastr. 1-3;56496;112992.0;18832.0;9.9724349;51.265518900000004
1178;38640;Goslar-Oker;Okerstr. 21;30628;153140.0;15314.0;10.4462665;51.9144199
1179;35232;Dautphe;Gladenbacher Str. 40;70740;117900.0;23580.0;8.5473281;50.85384819999999
1180;38239;Salzgitter-Thiede;Schäferwiese 3;66080;264320.0;33040.0;10.4577792;52.1957398
1181;37308;Heilbad Heiligenstadt;Oststr. 1;35430;141720.0;17715.0;10.1509005;51.37381010000001
1182;38179;Schwülper;Hauptstr. 2;47280;118200.0;23640.0;10.4496804;52.338972999999996
1183;35041;Marburg-Wehrda;Industriestr. 7;74529;149058.0;24843.0;8.765653100000002;50.84195510000001
1184;35041;Marburg-Wehrda;Tom-Mutters-Str. 7;59200;296000.0;29600.0;8.755831599999999;50.83921549999999
1185;38539;Müden/ Aller;Hauptstr. 7;26070;104280.0;13035.0;10.3639244;52.525977100000006
1186;34613;Schwalmstadt-Ziegenhain;Wiederholdstr. 42;7116;35580.0;3558.0;9.2467597;50.9122701
1187;38120;Braunschweig-West;Donauknoten 9;17805;47480.0;5935.0;10.5267696;52.268873600000006
1188;38120;Braunschweig-West;Münchenstr. 51;59400;237600.0;29700.0;10.5267696;52.268873600000006
1189;38304;Wolfenbüttel;Adersheimer Str. 62;4756;21402.0;2378.0;10.5088356;52.157831200000004
1190;38114;Braunschweig;Hildesheimer Str. 25;10710;21420.0;3570.0;10.4981761;52.27004609999999
1191;38114;Braunschweig;Celler Str. 81;23820;71460.0;11910.0;10.506172300000001;52.278192100000005
1192;38302;Wolfenbüttel;Neuer Weg 29;47680;190720.0;23840.0;10.5408484;52.16404130000001
1193;38315;Schladen;Hermann-Muller-str. 1;33404;133616.0;16702.0;10.5507431;52.0201056
1194;35274;Kirchhain;Niederrheinische Str. 60;52536;262680.0;26268.0;8.932174400000001;50.82476430000001
1195;35037;Marburg;Universitätsstr. 15;68115;181640.0;22705.0;8.769112999999999;50.8073924
1196;38126;Braunschweig;Borsigstr. 30;89700;209300.0;29900.0;10.537225099999999;52.2456714
1197;35279;Neustadt/ Hessen;Am Ringelhain 1;10773;28728.0;3591.0;9.0947484;50.8462927
1198;38106;Braunschweig;Bültenweg 39;45524;227620.0;22762.0;10.5356351;52.280494
1199;38690;Vienenburg;Goslarer Str. 12;59950;239800.0;29975.0;10.5602961;51.95444879999999
1200;35260;Stadtallendorf;Bahnhofstr. 11;86400;201600.0;28800.0;9.015279300000001;50.8287323
1201;38126;Braunschweig;Am Hauptgüterbahnhof 1;14412;43236.0;7206.0;10.550622099999998;52.2549588
1202;37431;Bad Lauterberg;Bahnhofstr. 9-11;39666;118998.0;13222.0;10.4643825;51.6257148
1203;35043;Marburg-Cappel;Marburger Str. 90;55338;193683.0;27669.0;8.766709800000001;50.785920700000005
1204;38108;Braunschweig-Querum;Bevenroder Str. 2;57792;134848.0;19264.0;10.5631446;52.28599439999999
1205;37269;Eschwege;Bahnhofstr. 19;83145;221720.0;27715.0;10.0484941;51.1914479
1206;35075;Gladenbach;Gießener Str. 2;18090;42210.0;6030.0;8.5797359;50.76700770000001
1207;35080;Bad Endbach;Am Bewegungsbad 1A;101388;236572.0;33796.0;8.482233899999999;50.7561798
1208;37327;Leinefelde;Birkunger Str. 31;31408;78520.0;15704.0;10.3300245;51.3820328
1209;38518;Gifhorn;Braunschweiger Str. 112;54405;126945.0;18135.0;10.5411737;52.4668743
1210;36205;Sontra;Niedertor 1;4840;14520.0;2420.0;9.9353653;51.0680551
1211;38162;Cremlingen;Im Moorbusche 5;18165;54495.0;6055.0;10.640477699999998;52.25219629999999
1212;38550;Isenbüttel;Moorstr. 2B;87264;145440.0;29088.0;10.5820884;52.436412100000005
1213;35708;Haiger;Bahnhofstr. 10-16;26686;66715.0;13343.0;8.206550499999999;50.7412021
1214;35683;Dillenburg;Herwigstr. 28;72840;121400.0;24280.0;8.293259899999999;50.733862200000004
1215;38871;Ilsenburg;Harzburger Str. 28-30;25515;85050.0;8505.0;10.674796800000001;51.8675943
1216;36179;Bebra;Hersfelder Str. 11;19456;77824.0;9728.0;9.796302699999998;50.9656963
1217;35315;Homberg/ Ohm;Ohmstr. 4;68152;340760.0;34076.0;8.9878406;50.7343524
1218;35745;Herborn;Burger Landstr. 62-64;43848;109620.0;21924.0;8.2997096;50.6784088
1219;36251;Bad Hersfeld;Homberger Str. 140E;65826;175536.0;21942.0;9.6894102;50.87872369999999
1220;36304;Alsfeld;Grünberger Str. 83;47580;142740.0;15860.0;9.258306800000002;50.744161600000005
1221;38170;Schöppenstedt;Neue Str. 3;76923;179487.0;25641.0;10.7760475;52.1454884
1222;36251;Bad Hersfeld;Friedloser Str. 19;19552;97760.0;9776.0;9.7222767;50.8784826
1223;35745;Herborn;Gewerbepark Untere Au 11;66042;264168.0;33021.0;8.2997096;50.6784088
1224;38442;Wolfsburg-Fallersleben;Am neuen Tor 9;46512;116280.0;23256.0;10.7141592;52.4213386
1225;38554;Weyhausen;An der Klanze 19;17150;60025.0;8575.0;10.7237256;52.463415399999995
1226;35457;Lollar;Rothweg 9;34328;137312.0;17164.0;8.704049099999999;50.63993079999999
1227;38440;Wolfsburg-Laagberg;Breslauer Str. 209;18405;61350.0;6135.0;10.7520079;52.41736599999999
1228;36272;Niederaula;Hersfelder str. 20;14736;51576.0;7368.0;9.6144449;50.8030976
1229;38154;Königslutter;Am Kupfermühlenberg 3B;106923;213846.0;35641.0;10.818439900000001;52.257292
1230;38855;Wernigerode;Benzingeröder Chaussee 6;29520;49200.0;9840.0;10.8110489;51.8391151
1231;35630;Ehringshausen-Katzenfurt;Ober der Reinwies 1;73860;332370.0;36930.0;8.3423681;50.62195879999999
1232;35396;Gießen;Sudetenlandstr. 2;14784;49280.0;4928.0;8.6810987;50.5946511
1233;35398;Gießen;Rodheimer Str. 100;27126;81378.0;13563.0;8.6540535;50.587534999999995
1234;35394;Gießen;Georg-Elser-Str. 1+3;56764;141910.0;28382.0;8.707514100000001;50.588818100000005
1235;35614;Aßlar;Walbergraben 2;74100;123500.0;24700.0;8.4769884;50.584965000000004
1236;38448;Wolfsburg-Vorsfelde;An der Meine 6;54384;163152.0;27192.0;10.8416998;52.439544
1237;35305;Grünberg;Gießener Str. 55;74220;371100.0;37110.0;8.9480214;50.5951941
1238;35390;Gießen;Schiffenberger Weg 66;24760;111420.0;12380.0;8.684511099999998;50.5743231
1239;35394;Gießen;Raiffeisenstr. 1;96642;193284.0;32214.0;8.6844618;50.57434979999999
1240;35576;Wetzlar-Niedergirmes;Carolinenhütte 15;57040;285200.0;28520.0;8.5033914;50.5678695
1241;38364;Schöningen;Hoiersdorfer Str. 4;2482;12410.0;1241.0;10.9546177;52.137316399999996
1242;35606;Solms;Heinrich-Baumann-Str. 6;29808;74520.0;14904.0;8.4189987;50.5536557
1243;35578;Wetzlar;Westendstr. 1;7458;19888.0;2486.0;8.4757936;50.5493543
1244;36341;Lauterbach/ Hessen;Umgehungsstr. 35;67176;223920.0;22392.0;9.3971505;50.643463
1245;35578;Wetzlar;Hörnsheimer Eck 1-3;34860;174300.0;17430.0;8.53571;50.537
1246;35440;Linden;Robert-Bosch-Str. 12;12460;37380.0;6230.0;8.652861099999999;50.5382256
1247;36110;Schlitz;Bahnhofstr. 37;108489;216978.0;36163.0;9.564387599999998;50.6798563
1248;35415;Pohlheim-Watzenborn;Neue Mitte 27;37440;131040.0;18720.0;8.7340421;50.5388174
1249;38889;Blankenburg;Westerhäuser Str. 35;86181;172362.0;28727.0;10.9710773;51.79244620000001
1250;38350;Helmstedt;Emmerstedter Str. 23;90000;240000.0;30000.0;10.9969914;52.2394802
1251;35321;Laubach;Philipp-Reis-Str. 4;30024;100080.0;10008.0;8.97734;50.543459999999996
1252;35619;Braunfels;Wetzlarerstr. 6;112680;225360.0;37560.0;8.394677999999999;50.5179515
1253;35423;Lich;Ringstr. 33;57638;201733.0;28819.0;8.824018599999997;50.5189596
1254;38350;Helmstedt;Magdeburger Tor 15B;2508;8778.0;1254.0;11.0214997;52.2207677
1255;35428;Langgöns;St.Ulrich-Ring 16;10040;50200.0;5020.0;8.657728599999999;50.4926114
1256;38820;Halberstadt;Tschaikowskistr. 10;12560;31400.0;6280.0;11.062005599999999;51.888875299999995
1257;38465;Brome;Bahnhofstr. 26-28;2514;7542.0;1257.0;10.938080000000001;52.6012808
1258;35781;Weilburg;Kubacher Weg 6;57868;231472.0;28934.0;8.287916000000001;50.4784262
1259;35410;Hungen;Auf der Landwehr 5;62950;314750.0;31475.0;8.9103534;50.470477100000004
1260;36137;Großenlüder;An der Aspe;15120;40320.0;5040.0;9.549273;50.5780351
1261;35510;Butzbach;John-F.-Kennedy-Str. 1;71877;215631.0;23959.0;8.663561300000001;50.4414352
1262;35510;Butzbach;Elsa-Brandström-Str. 1;53004;141344.0;17668.0;8.678899999999999;50.43307
1263;36433;Bad Salzungen;Rhönstr. 25;11367;18945.0;3789.0;10.225412400000002;50.81159330000001
1264;36039;Fulda-Niesig;Niesiger Str. 163;41712;125136.0;13904.0;9.6743314;50.57437789999999
1265;39387;Oschersleben;Damaschkeweg 7;106260;283360.0;35420.0;11.2240805;52.033477600000005
1266;36043;Fulda-Südend;Frankfurter Str. 10;11394;26586.0;3798.0;9.674129100000002;50.542876899999996
1267;36043;Fulda;Petersberger Str. 190;48146;216657.0;24073.0;9.7084352;50.5525716
1268;36093;Künzell-Dirlos;Landweg 2/ Ecke Turmstraße;57060;133140.0;19020.0;9.7329735;50.529320500000004
1269;38486;Klötze;Salzwedeler Str. 4;106596;248724.0;35532.0;11.162431800000002;52.626802600000005
1270;36124;Eichenzell;Rhönhof 14;33020;82550.0;16510.0;9.7095537;50.4873406
1271;36119;Neuhof;Fuldaer Str. 31A;76260;190650.0;38130.0;9.6171771;50.4581628
1272;36115;Hilders;Aue 16;73776;295104.0;36888.0;9.9977914;50.5726467
1273;39164;Wanzleben;Lindenpromenade 7;71288;285152.0;35644.0;11.4466341;52.06475529999999
1274;36381;Schlüchtern;Gartenstr. 31;38220;114660.0;12740.0;9.535673800000001;50.3553638
1275;39638;Gardelegen;Klammstieg 3;91800;306000.0;30600.0;11.384006699999999;52.5272539
1276;39130;Magdeburg-Olvenstedt;Rennebogen 177;51040;255200.0;25520.0;11.581371;52.14166239999999
1277;39128;Magdeburg;Rennebogen 177;88113;146855.0;29371.0;11.581371;52.14166239999999
1278;39112;Magdeburg-Sudenburg;Halberstädter Str. 179;38340;134190.0;19170.0;11.594041;52.10697279999999
1279;39108;Magdeburg-Stadtfeld Ost;Große Diesdorfer Str. 210;69066;172665.0;34533.0;11.607098800000001;52.12935359999999
1280;39418;Staßfurt-Mitte;Förderstedter Str. 32;42240;84480.0;14080.0;11.5901146;51.8532656
1281;39179;Barleben;Ebendorfer Str. 19;2562;6405.0;1281.0;11.614294500000002;52.198373100000005
1282;39120;Magdeburg;Salbker Str. 2;115380;230760.0;38460.0;11.6211663;52.0977222
1283;39128;Magdeburg-Neustädter Feld;Thietmarstr. 17;88527;236072.0;29509.0;11.6267661;52.156809
1284;39326;Wolmirstedt;Samsweger Str. 16;15408;69336.0;7704.0;11.6204774;52.2514675
1285;39122;Magdeburg-Fermersleben;Schönebecker Str. 75;11565;38550.0;3855.0;11.6491004;52.0993808
1286;39106;Magdeburg-Alte Neustadt;Rogätzer Str. 25;15432;51440.0;5144.0;11.654912;52.1471083
1287;39122;Magdeburg-Salbke;Alt-Salbke 49;81081;189189.0;27027.0;11.669354;52.072085799999996
1288;39114;Magdeburg-Brückfeld;Berliner Chaussee 48/50;38640;128800.0;12880.0;11.6713656;52.128448
1289;39218;Schönebeck;Friedrichstr. 97;61872;164992.0;20624.0;11.7334229;52.0132854
1290;39240;Calbe;Magdeburger Str. 84;74820;187050.0;37410.0;11.7730683;51.908856799999995
1291;39245;Gommern;Magdeburger Straße;112317;224634.0;37439.0;11.8172406;52.080535999999995
1292;39517;Tangerhütte;Schönwalder Str. 5/7;77520;155040.0;25840.0;11.8039371;52.4353447
1293;39288;Burg-Zentrum;Magdeburger Chaussee 41;34911;116370.0;11637.0;11.8478475;52.2652654
1294;39576;Stendal-Stadtsee;Erich-Weinert-Str. 23;33644;134576.0;16822.0;11.8399268;52.5975909
1295;39606;Osterburg;Bismarker Str. 36;12950;51800.0;6475.0;11.747993199999998;52.78824300000001
1296;39576;Stendal-Ost;Arneburger Str. 20;15552;36288.0;5184.0;11.8653011;52.61342929999999
1297;39590;Tangermünde;Arneburger Str. 116;15564;46692.0;5188.0;11.980020699999999;52.547753500000006
1298;39261;Zerbst;Lusoer Str. 42;15576;62304.0;7788.0;12.097578;51.96358530000001
1299;39307;Genthin;Geschwister-Scholl-Str. 5;81837;190953.0;27279.0;12.155986500000001;52.409555299999994
1300;49328;Melle-Bruchmühlen;Spenger Str. 8;97500;292500.0;32500.0;8.4539159;52.199709000000006
1301;49324;Melle-Gerden;Industriestr. 3;18214;45535.0;9107.0;8.353461;52.19319429999999
1302;49324;Melle-Mitte;Oldendorfer Str. 44;41664;187488.0;20832.0;8.332502999999999;52.209554100000005
1303;49214;Bad Rothenfelde;Bahnhofstr. 50;5212;18242.0;2606.0;8.173878499999999;52.1105015
1304;49196;Bad Laer;Up de Heuchte 5;59984;179952.0;29992.0;8.100769999999999;52.1008361
1305;49152;Bad Essen;Gartenstr. 74;44370;177480.0;22185.0;8.3371578;52.3259661
1306;48336;Sassenberg;Schürenstr. 51;66606;155414.0;22202.0;8.037069400000002;51.9817966
1307;49219;Glandorf;Sudendorfer Esch 3;31368;141156.0;15684.0;8.0021012;52.078114
1308;49124;Georgsmarienhütte-Oesede;Klöcknerstr. 27;43164;71940.0;14388.0;8.047928299999999;52.2037024
1309;49163;Bohmte;Bremer Str. 35;54978;247401.0;27489.0;8.3110007;52.3641507
1310;49179;Ostercappeln;Bremer Str. 46;23580;106110.0;11790.0;8.2370333;52.34238920000001
1311;48231;Warendorf;Andreasstr. 22;15732;52440.0;5244.0;7.9820371;51.9555954
1312;49082;Osnabrück-Nahne;Iburger Str. 225;78720;209920.0;26240.0;8.063271;52.2474639
1313;49084;Osnabrück-Schinkel;Mindener Str. 108;2626;11817.0;1313.0;8.0864612;52.270866600000005
1314;49084;Osnabrück-Fledder;Hannoversche Str. 19;21024;52560.0;10512.0;8.065500499999999;52.26512329999999
1315;49191;Belm;Weberstr. 3;65750;328750.0;32875.0;8.111257700000001;52.300765500000004
1316;49124;Georgsmarienhütte-Holzhausen;Im Loh 44;51324;102648.0;17108.0;8.0130663;52.22708970000001
1317;49088;Osnabrück-Dodesheide;Mönkedieckstr. 11-13;23706;118530.0;11853.0;8.0604432;52.29919959999999
1318;49078;Osnabrück-Hellern;Hans-Wunderlich-Str. 2;71172;118620.0;23724.0;8.0014439;52.267027299999995
1319;49170;Hagen;Natruper Str. 62-64;58036;174108.0;29018.0;7.940274100000001;52.2011548
1320;49090;Osnabrück-Hafen;Pagenstecher Str. 96;39600;118800.0;19800.0;8.022091999999999;52.292505
1321;49525;Lengerich;Fritz-Reuter-Str. 1-5;31704;95112.0;15852.0;7.8452169000000005;52.1791812
1322;49492;Westerkappeln;Am Velper Mühlenbach 6;27762;74032.0;9254.0;7.8727841;52.264508899999996
1323;48291;Telgte;Orkotten 21;63504;190512.0;21168.0;7.779221400000001;51.97973469999999
1324;48291;Telgte;Orkotten 46/48;52960;185360.0;26480.0;7.779410299999999;51.979414500000004
1325;48324;Sendenhorst;Hoetmarer Str. 12;7950;23850.0;3975.0;7.8361312000000005;51.8455777
1326;49492;Westerkappeln;Heerstr. 2;87516;233376.0;29172.0;7.8737704000000015;52.3145154
1327;49565;Bramsche;Lindenstr. 62;66350;331750.0;33175.0;7.9762694000000005;52.4172898
1328;48157;Münster-Handorf;Dorbaumstr. 108;115536;192560.0;38512.0;7.711588099999998;51.996355799999996
1329;49419;Wagenfeld;Sparkassenweg 7;45186;203337.0;22593.0;8.585673300000002;52.5527765
1330;48167;Münster-Wolbeck;Hiltruper Str. 24;34580;172900.0;17290.0;7.7226586;51.9142523
1331;49401;Damme;Hunteburger Str. 18-20;63888;170368.0;21296.0;8.200548999999999;52.5188216
1332;49497;Mettingen;Westerkappelner Str. 20;13320;66600.0;6660.0;7.7841685;52.3144974
1333;49434;Neuenkirchen-Vörden;Hakenstr. 2;23994;71982.0;7998.0;8.068143;52.507885200000004
1334;48317;Drensteinfurt;Sendenhorster str. 12;108054;252126.0;36018.0;7.7447370000000015;51.7994835
1335;49477;Ibbenbüren-Schafberg;Osnabrücker Str. 97;32040;96120.0;16020.0;7.727259900000001;52.2891166
1336;48153;Münster-Zentrum;Friedrich-Ebert-Str. 17;16032;37408.0;5344.0;7.632622500000001;51.952108200000005
1337;48153;Münster;Robert-Bosch-str. 2;40110;140385.0;20055.0;7.632296699999999;51.9333725
1338;48153;Münster-Geist;Hammer Str. 151;4014;10704.0;1338.0;7.6247216;51.9427695
1339;48268;Greven;Saerbecker Str. 10-12;5356;13390.0;2678.0;7.611774800000001;52.09718839999999
1340;48369;Saerbeck;Bevergerner Damm 1;52260;139360.0;17420.0;7.6294157999999985;52.174955600000004
1341;48159;Münster-Kinderhaus;Fresnostr. 16;52299;139464.0;17433.0;7.6108620999999985;51.9851266
1342;48149;Muenster;Fresnostr. 16;45628;228140.0;22814.0;7.6108620999999985;51.9851266
1343;49477;Ibbenbüren-Schierloh;Gravenhorster Str. 126;10744;48348.0;5372.0;7.6803791;52.2738445
1344;48165;Münster-Hiltrup;Westfalenstr. 130A;40320;120960.0;20160.0;7.6334363;51.90579879999999
